work,type,size,PKG,seconds
sphere, f, 512, 14.05, 0.21713422
sphere, f, 512, 13.76, 0.21715060
sphere, f, 512, 13.64, 0.21259491
sphere, f, 512, 13.99, 0.21716748
sphere, f, 512, 13.77, 0.21573887
sphere, d, 128, 3.84, 0.06662065
sphere, d, 128, 3.81, 0.06797505
sphere, d, 128, 3.90, 0.06713769
sphere, d, 128, 3.83, 0.06607867
sphere, d, 128, 3.75, 0.06700563
sphere, d, 128, 3.85, 0.06765473
sphere, d, 128, 3.83, 0.06825995
sphere, d, 128, 3.82, 0.06645730
sphere, d, 128, 3.97, 0.06723687
sphere, d, 128, 3.85, 0.06626589
sphere, d, 128, 3.85, 0.06803976
sphere, d, 128, 3.77, 0.06759600
sphere, d, 128, 3.75, 0.06776458
sphere, d, 128, 3.96, 0.06742915
sphere, d, 128, 3.74, 0.06755324
sphere, d, 128, 3.80, 0.06757284
sphere, d, 128, 3.85, 0.06744282
sphere, d, 128, 3.82, 0.06729722
sphere, d, 128, 3.86, 0.06732479
sphere, d, 128, 4.01, 0.06723327
sphere, d, 128, 3.86, 0.06774437
sphere, d, 128, 3.76, 0.06875545
sphere, d, 128, 3.79, 0.06773329
sphere, d, 128, 3.67, 0.06764165
sphere, d, 128, 3.74, 0.06696334
sphere, d, 128, 3.80, 0.06731966
sphere, d, 128, 3.83, 0.06807704
sphere, d, 128, 3.85, 0.06680506
sphere, d, 128, 3.70, 0.06742870
sphere, d, 128, 3.76, 0.06727088
sphere, d, 256, 7.37, 0.13102628
sphere, d, 256, 7.29, 0.12916063
sphere, d, 256, 7.04, 0.13086398
sphere, d, 256, 7.15, 0.13021194
sphere, d, 256, 7.00, 0.12916374
sphere, d, 256, 6.92, 0.13144220
sphere, d, 256, 6.99, 0.12912716
sphere, d, 256, 6.97, 0.13108140
sphere, d, 256, 6.96, 0.12999394
sphere, d, 256, 7.01, 0.13133274
sphere, d, 256, 6.95, 0.13134415
sphere, d, 256, 6.99, 0.13016578
sphere, d, 256, 6.88, 0.12998969
sphere, d, 256, 6.85, 0.13052691
sphere, d, 256, 7.06, 0.12978327
sphere, d, 256, 6.96, 0.13010952
sphere, d, 256, 6.81, 0.13139982
sphere, d, 256, 6.93, 0.13096255
sphere, d, 256, 6.93, 0.12959054
sphere, d, 256, 7.25, 0.12911472
sphere, d, 256, 7.21, 0.12777880
sphere, d, 256, 7.26, 0.13086316
sphere, d, 256, 7.57, 0.13145520
sphere, d, 256, 7.13, 0.13161049
sphere, d, 256, 7.07, 0.13057484
sphere, d, 256, 7.05, 0.13074387
sphere, d, 256, 6.89, 0.13158366
sphere, d, 256, 6.94, 0.13098925
sphere, d, 256, 7.02, 0.13026613
sphere, d, 256, 6.90, 0.13255290
sphere, d, 512, 16.77, 0.25471231
sphere, d, 512, 16.26, 0.25641409
sphere, d, 512, 16.08, 0.25386758
sphere, d, 512, 16.25, 0.25611713
sphere, d, 512, 15.66, 0.25645047
sphere, d, 512, 16.27, 0.25648545
sphere, d, 512, 16.15, 0.25595107
sphere, d, 512, 15.92, 0.25585529
sphere, d, 512, 16.32, 0.25630037
sphere, d, 512, 13.04, 0.24949552
sphere, d, 512, 16.58, 0.25177086
sphere, d, 512, 16.54, 0.25608240
sphere, d, 512, 16.60, 0.25762891
sphere, d, 512, 16.40, 0.25395701
sphere, d, 512, 16.94, 0.25125033
sphere, d, 512, 16.93, 0.25925807
sphere, d, 512, 16.71, 0.25467808
sphere, d, 512, 17.01, 0.25735864
sphere, d, 512, 16.69, 0.25066745
sphere, d, 512, 13.42, 0.24987664
sphere, d, 512, 16.65, 0.25206721
sphere, d, 512, 16.68, 0.25355834
sphere, d, 512, 16.86, 0.25492908
sphere, d, 512, 16.58, 0.25388113
sphere, d, 512, 16.77, 0.25700177
sphere, d, 512, 16.34, 0.25069624
sphere, d, 512, 16.57, 0.25556355
sphere, d, 512, 16.25, 0.25695035
sphere, d, 512, 16.42, 0.25211259
sphere, d, 512, 13.39, 0.25030010
